Subject,Dataset,Age,Age_break_new,Age_break,Gender,StandardProblem,CBType,Accuracy,Response,ProblemType
225,Llama2,36,Age_34_41,Age_36_40,Female,PE,1a,1,90,Control
226,Llama2,51,Age_42_65,Age_41_65,Male,PE,1a,0,0.8,Control
226,Llama2,51,Age_42_65,Age_41_65,Male,PE,1a,1,0.9,Control
226,Llama2,51,Age_42_65,Age_41_65,Male,PE,1a,1,0.9,Control
226,Llama2,51,Age_42_65,Age_41_65,Male,PE,1a,0,0.7,Control
227,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,90,Control
227,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,0.9,Control
227,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,0,0.5,Control
227,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,90,Control
228,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,0.9,Control
228,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,90,Control
228,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,90,Control
228,Llama2,29,Age_29_33,Age_25_29,Male,PE,2b,1,0.9,Control
229,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
229,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
229,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
229,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
230,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,0.1,Control
230,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,0.1,Control
230,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,10,Control
230,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,10,Control
231,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,50,Control
231,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,1,90,Control
231,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,1,0.9,Control
231,Llama2,24,Age_22_24,Age_23_24,Male,PE,1a,0,45,Control
232,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
232,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
232,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,0.1,Control
232,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
233,Llama2,28,Age_25_28,Age_25_29,Male,BM,1b,1,10,Control
233,Llama2,28,Age_25_28,Age_25_29,Male,BM,1b,1,10,Control
233,Llama2,28,Age_25_28,Age_25_29,Male,BM,1b,1,10,Control
233,Llama2,28,Age_25_28,Age_25_29,Male,BM,1b,1,0.1,Control
234,Llama2,30,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
234,Llama2,30,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
234,Llama2,30,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
234,Llama2,30,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
235,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,1,90,Control
235,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,1,90,Control
235,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,1,0.9,Control
235,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,0,1.9,Control
236,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,0.4,Control
236,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,40,Control
236,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,90,Control
236,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,0.9,Control
237,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,1,90,Control
237,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,1,0.9,Control
237,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,1.85,Control
237,Llama2,32,Age_29_33,Age_30_35,Female,PE,2b,0,1,Control
238,Llama2,42,Age_42_65,Age_41_65,Male,BM,2a,1,0.1,Control
238,Llama2,42,Age_42_65,Age_41_65,Male,BM,2a,1,0.1,Control
238,Llama2,42,Age_42_65,Age_41_65,Male,BM,2a,1,0.1,Control
238,Llama2,42,Age_42_65,Age_41_65,Male,BM,2a,1,10,Control
239,Llama2,41,Age_34_41,Age_41_65,Male,BM,2a,1,0.1,Control
239,Llama2,41,Age_34_41,Age_41_65,Male,BM,2a,1,0.1,Control
239,Llama2,41,Age_34_41,Age_41_65,Male,BM,2a,1,0.1,Control
239,Llama2,41,Age_34_41,Age_41_65,Male,BM,2a,1,10,Control
240,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,0,45,Control
240,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,1,0.9,Control
240,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,0,60,Control
240,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,0,40,Control
241,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,1,0.1,Control
241,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,1,10,Control
241,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,1,10,Control
241,Llama2,34,Age_34_41,Age_30_35,Female,BM,1b,1,10,Control
242,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
242,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
242,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
242,Llama2,32,Age_29_33,Age_30_35,Female,BM,1b,1,10,Control
243,Llama2,39,Age_34_41,Age_36_40,Male,PE,1a,1,90,Control
243,Llama2,39,Age_34_41,Age_36_40,Male,PE,1a,1,90,Control
243,Llama2,39,Age_34_41,Age_36_40,Male,PE,1a,0,0.8,Control
243,Llama2,39,Age_34_41,Age_36_40,Male,PE,1a,1,0.9,Control
244,Llama2,31,Age_29_33,Age_30_35,Male,BM,1b,1,0.1,Control
244,Llama2,31,Age_29_33,Age_30_35,Male,BM,1b,1,10,Control
244,Llama2,31,Age_29_33,Age_30_35,Male,BM,1b,1,10,Control
244,Llama2,31,Age_29_33,Age_30_35,Male,BM,1b,0,-999,Control
245,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
245,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,10,Control
245,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
245,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
246,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
246,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
246,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
246,Llama2,30,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
247,Llama2,54,Age_42_65,Age_41_65,Female,PE,1a,1,90,Control
247,Llama2,54,Age_42_65,Age_41_65,Female,PE,1a,0,0.3,Control
247,Llama2,54,Age_42_65,Age_41_65,Female,PE,1a,1,0.9,Control
247,Llama2,54,Age_42_65,Age_41_65,Female,PE,1a,1,0.9,Control
248,Llama2,65,Age_42_65,Age_41_65,Male,BM,2a,1,0.1,Control
248,Llama2,65,Age_42_65,Age_41_65,Male,BM,2a,1,0.1,Control
248,Llama2,65,Age_42_65,Age_41_65,Male,BM,2a,0,0.05,Control
248,Llama2,65,Age_42_65,Age_41_65,Male,BM,2a,1,10,Control
249,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,0.1,Control
249,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,10,Control
249,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,10,Control
249,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,0.1,Control
250,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,70,Control
250,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,1.9,Control
250,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,0.89,Control
250,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,0.9,Control
251,Llama2,32,Age_29_33,Age_30_35,Male,BM,2a,1,0.1,Control
251,Llama2,32,Age_29_33,Age_30_35,Male,BM,2a,0,-999,Control
251,Llama2,32,Age_29_33,Age_30_35,Male,BM,2a,1,10,Control
251,Llama2,32,Age_29_33,Age_30_35,Male,BM,2a,1,10,Control
252,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,1,90,Control
252,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,0,45,Control
252,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,1,0.9,Control
252,Llama2,30,Age_29_33,Age_30_35,Male,PE,1a,0,0.75,Control
253,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,0,0.4,Control
253,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
253,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,90,Control
253,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,90,Control
254,Llama2,40,Age_34_41,Age_36_40,Male,PE,2b,0,-999,Control
254,Llama2,40,Age_34_41,Age_36_40,Male,PE,2b,1,90,Control
254,Llama2,40,Age_34_41,Age_36_40,Male,PE,2b,1,90,Control
254,Llama2,40,Age_34_41,Age_36_40,Male,PE,2b,1,0.9,Control
255,Llama2,47,Age_42_65,Age_41_65,Female,BM,1b,1,0.1,Control
255,Llama2,47,Age_42_65,Age_41_65,Female,BM,1b,1,10,Control
255,Llama2,47,Age_42_65,Age_41_65,Female,BM,1b,1,0.1,Control
255,Llama2,47,Age_42_65,Age_41_65,Female,BM,1b,1,0.1,Control
256,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,1,90,Control
256,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,1,0.9,Control
256,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,0,0.75,Control
256,Llama2,35,Age_34_41,Age_30_35,Male,PE,1a,1,0.9,Control
257,Llama2,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
257,Llama2,18,Age_18,Age_18,Male,PE,2b,1,90,Control
257,Llama2,18,Age_18,Age_18,Male,PE,2b,1,90,Control
257,Llama2,18,Age_18,Age_18,Male,PE,2b,1,0.9,Control
258,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
258,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
258,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
258,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
259,Llama2,19,Age_19,Age_19,Male,BM,2a,0,0,Control
259,Llama2,19,Age_19,Age_19,Male,BM,2a,1,0.1,Control
259,Llama2,19,Age_19,Age_19,Male,BM,2a,1,0.1,Control
259,Llama2,19,Age_19,Age_19,Male,BM,2a,1,10,Control
260,Llama2,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
260,Llama2,18,Age_18,Age_18,Male,BM,1b,0,0.95,Control
260,Llama2,18,Age_18,Age_18,Male,BM,1b,1,0.1,Control
260,Llama2,18,Age_18,Age_18,Male,BM,1b,1,10,Control
261,Llama2,20,Age_20_21,Age_20_22,Female,PE,1a,1,90,Control
261,Llama2,20,Age_20_21,Age_20_22,Female,PE,1a,0,60,Control
261,Llama2,20,Age_20_21,Age_20_22,Female,PE,1a,1,90,Control
261,Llama2,20,Age_20_21,Age_20_22,Female,PE,1a,1,0.9,Control
262,Llama2,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
262,Llama2,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
262,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
262,Llama2,19,Age_19,Age_19,Female,PE,2b,1,0.9,Control
263,Llama2,19,Age_19,Age_19,Male,PE,1a,1,0.9,Control
263,Llama2,19,Age_19,Age_19,Male,PE,1a,0,45,Control
263,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
263,Llama2,19,Age_19,Age_19,Male,PE,1a,1,90,Control
264,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
264,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,0,0.99,Control
264,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
264,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
265,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
265,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
265,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
265,Llama2,19,Age_19,Age_19,Female,PE,2b,1,90,Control
266,Llama2,18,Age_18,Age_18,Male,PE,1a,1,90,Control
266,Llama2,18,Age_18,Age_18,Male,PE,1a,1,90,Control
266,Llama2,18,Age_18,Age_18,Male,PE,1a,1,0.9,Control
266,Llama2,18,Age_18,Age_18,Male,PE,1a,1,90,Control
267,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
267,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
267,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
267,Llama2,19,Age_19,Age_19,Male,BM,1b,1,0.1,Control
268,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
268,Llama2,19,Age_19,Age_19,Male,BM,1b,0,5,Control
268,Llama2,19,Age_19,Age_19,Male,BM,1b,0,2,Control
268,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.05,Control
269,Llama2,19,Age_19,Age_19,Male,BM,1b,0,20,Control
269,Llama2,19,Age_19,Age_19,Male,BM,1b,0,5,Control
269,Llama2,19,Age_19,Age_19,Male,BM,1b,1,0.1,Control
269,Llama2,19,Age_19,Age_19,Male,BM,1b,0,0.05,Control
270,Llama2,19,Age_19,Age_19,Female,BM,2a,1,10,Control
270,Llama2,19,Age_19,Age_19,Female,BM,2a,0,-999,Control
270,Llama2,19,Age_19,Age_19,Female,BM,2a,1,0.1,Control
270,Llama2,19,Age_19,Age_19,Female,BM,2a,1,10,Control
271,Llama2,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
271,Llama2,19,Age_19,Age_19,Female,PE,1a,0,40,Control
271,Llama2,19,Age_19,Age_19,Female,PE,1a,1,90,Control
271,Llama2,19,Age_19,Age_19,Female,PE,1a,1,90,Control
272,Llama2,19,Age_19,Age_19,Female,BM,1b,1,0.1,Control
272,Llama2,19,Age_19,Age_19,Female,BM,1b,1,10,Control
272,Llama2,19,Age_19,Age_19,Female,BM,1b,1,10,Control
272,Llama2,19,Age_19,Age_19,Female,BM,1b,1,0.1,Control
273,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
273,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
273,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
273,Llama2,20,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
274,Llama2,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
274,Llama2,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
274,Llama2,18,Age_18,Age_18,Female,PE,2b,1,0.9,Control
274,Llama2,18,Age_18,Age_18,Female,PE,2b,0,-999,Control
275,Llama2,19,Age_19,Age_19,Male,BM,1b,1,0.1,Control
275,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
275,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
275,Llama2,19,Age_19,Age_19,Male,BM,1b,0,-999,Control
276,Llama2,21,Age_20_21,Age_20_22,Male,BM,1b,0,-999,Control
276,Llama2,21,Age_20_21,Age_20_22,Male,BM,1b,1,10,Control
276,Llama2,21,Age_20_21,Age_20_22,Male,BM,1b,1,10,Control
276,Llama2,21,Age_20_21,Age_20_22,Male,BM,1b,1,0.1,Control
277,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,1,0.1,Control
277,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,1,10,Control
277,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,0,1.1,Control
277,Llama2,20,Age_20_21,Age_20_22,Female,BM,1b,1,10,Control
278,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,1,10,Control
278,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,1,0.1,Control
278,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,1,10,Control
278,Llama2,20,Age_20_21,Age_20_22,Male,BM,1b,0,0.05,Control
279,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
279,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
279,Llama2,19,Age_19,Age_19,Male,BM,1b,1,10,Control
279,Llama2,19,Age_19,Age_19,Male,BM,1b,0,20,Control
280,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,10,Control
280,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
280,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,10,Control
280,Llama2,21,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
281,Llama2,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
281,Llama2,19,Age_19,Age_19,Female,PE,1a,0,40,Control
281,Llama2,19,Age_19,Age_19,Female,PE,1a,1,90,Control
281,Llama2,19,Age_19,Age_19,Female,PE,1a,1,0.9,Control
282,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,1,90,Control
282,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,0,30,Control
282,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,1,90,Control
282,Llama2,21,Age_20_21,Age_20_22,Male,PE,1a,0,40,Control
283,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,10,Control
283,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,10,Control
283,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,0.1,Control
283,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,10,Control
284,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,0.1,Control
284,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,10,Control
284,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,1,10,Control
284,Llama2,24,Age_22_24,Age_23_24,Male,BM,1b,0,-999,Control
285,Llama2,30,Age_29_33,Age_30_35,Male,PE,2b,1,0.9,Control
285,Llama2,30,Age_29_33,Age_30_35,Male,PE,2b,0,1.9,Control
285,Llama2,30,Age_29_33,Age_30_35,Male,PE,2b,1,0.9,Control
285,Llama2,30,Age_29_33,Age_30_35,Male,PE,2b,0,1,Control
286,Llama2,40,Age_34_41,Age_36_40,Female,PE,1a,1,90,Control
286,Llama2,40,Age_34_41,Age_36_40,Female,PE,1a,1,90,Control
286,Llama2,40,Age_34_41,Age_36_40,Female,PE,1a,0,0.6,Control
286,Llama2,40,Age_34_41,Age_36_40,Female,PE,1a,1,0.9,Control
287,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,0,-999,Control
287,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,0,1.45,Control
287,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,0,1.85,Control
287,Llama2,37,Age_34_41,Age_36_40,Male,PE,2b,1,90,Control
288,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
288,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
288,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
288,Llama2,28,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
289,Llama2,29,Age_29_33,Age_25_29,Male,PE,1a,1,90,Control
289,Llama2,29,Age_29_33,Age_25_29,Male,PE,1a,1,0.9,Control
289,Llama2,29,Age_29_33,Age_25_29,Male,PE,1a,1,90,Control
289,Llama2,29,Age_29_33,Age_25_29,Male,PE,1a,0,40,Control
290,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,0.1,Control
290,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,0.1,Control
290,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,0,30,Control
290,Llama2,29,Age_29_33,Age_25_29,Female,BM,2a,1,10,Control
291,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,0.9,Control
291,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
291,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,0.9,Control
291,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,0.9,Control
292,Llama2,42,Age_42_65,Age_41_65,Female,BM,2a,1,0.1,Control
292,Llama2,42,Age_42_65,Age_41_65,Female,BM,2a,1,10,Control
292,Llama2,42,Age_42_65,Age_41_65,Female,BM,2a,1,10,Control
292,Llama2,42,Age_42_65,Age_41_65,Female,BM,2a,1,0.1,Control
293,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,0.9,Control
293,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
293,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,0,0.5,Control
293,Llama2,24,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
294,Llama2,41,Age_34_41,Age_41_65,Female,BM,2a,1,10,Control
294,Llama2,41,Age_34_41,Age_41_65,Female,BM,2a,1,10,Control
294,Llama2,41,Age_34_41,Age_41_65,Female,BM,2a,1,0.1,Control
294,Llama2,41,Age_34_41,Age_41_65,Female,BM,2a,1,0.1,Control
295,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,1,90,Control
295,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
295,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
295,Llama2,21,Age_20_21,Age_20_22,Male,PE,2b,1,0.9,Control
296,Llama2,23,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
296,Llama2,23,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
296,Llama2,23,Age_22_24,Age_23_24,Female,BM,2a,0,-999,Control
296,Llama2,23,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
297,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
297,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
297,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,0.1,Control
297,Llama2,21,Age_20_21,Age_20_22,Male,BM,2a,1,10,Control
298,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,1,90,Control
298,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,0,0.5,Control
298,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,1,90,Control
298,Llama2,22,Age_22_24,Age_20_22,Male,PE,2b,1,0.9,Control
299,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
299,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
299,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
299,Llama2,20,Age_20_21,Age_20_22,Female,BM,2a,1,0.1,Control
300,Llama2,26,Age_25_28,Age_25_29,Female,BM,1b,1,10,Control
300,Llama2,26,Age_25_28,Age_25_29,Female,BM,1b,1,10,Control
300,Llama2,26,Age_25_28,Age_25_29,Female,BM,1b,1,10,Control
300,Llama2,26,Age_25_28,Age_25_29,Female,BM,1b,1,0.1,Control
301,Llama2,28,Age_25_28,Age_25_29,Female,BM,1b,1,10,Control
301,Llama2,28,Age_25_28,Age_25_29,Female,BM,1b,1,10,Control
301,Llama2,28,Age_25_28,Age_25_29,Female,BM,1b,0,5,Control
301,Llama2,28,Age_25_28,Age_25_29,Female,BM,1b,1,0.1,Control
302,Llama2,29,Age_29_33,Age_25_29,Male,BM,2a,1,10,Control
302,Llama2,29,Age_29_33,Age_25_29,Male,BM,2a,1,0.1,Control
302,Llama2,29,Age_29_33,Age_25_29,Male,BM,2a,0,0.05,Control
302,Llama2,29,Age_29_33,Age_25_29,Male,BM,2a,1,0.1,Control
303,Llama2,23,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
303,Llama2,23,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
303,Llama2,23,Age_22_24,Age_23_24,Male,PE,2b,0,1,Control
303,Llama2,23,Age_22_24,Age_23_24,Male,PE,2b,1,90,Control
304,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,0.1,Control
304,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,0.1,Control
304,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,0,-999,Control
304,Llama2,29,Age_29_33,Age_25_29,Male,BM,1b,1,0.1,Control
305,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,1,10,Control
305,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,1,0.1,Control
305,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,1,0.1,Control
305,Llama2,27,Age_25_28,Age_25_29,Male,BM,2a,1,0.1,Control
306,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,1,0.1,Control
306,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,1,10,Control
306,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,1,10,Control
306,Llama2,25,Age_25_28,Age_25_29,Male,BM,1b,0,0.05,Control
307,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,1,10,Control
307,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,0,0.05,Control
307,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,1,10,Control
307,Llama2,22,Age_22_24,Age_20_22,Male,BM,1b,1,10,Control
308,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,0.9,Control
308,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,0,0.7,Control
308,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,90,Control
308,Llama2,24,Age_22_24,Age_23_24,Female,PE,1a,1,0.9,Control
309,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,1,0.9,Control
309,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,35,Control
309,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,1,0.9,Control
309,Llama2,22,Age_22_24,Age_20_22,Male,PE,1a,0,7,Control
310,Llama2,24,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
310,Llama2,24,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
310,Llama2,24,Age_22_24,Age_23_24,Female,BM,2a,1,10,Control
310,Llama2,24,Age_22_24,Age_23_24,Female,BM,2a,1,0.1,Control
311,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,1,90,Control
311,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,1,90,Control
311,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,1,0.9,Control
311,Llama2,26,Age_25_28,Age_25_29,Male,PE,2b,1,90,Control
312,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,1,90,Control
312,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
312,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
312,Llama2,25,Age_25_28,Age_25_29,Male,PE,1a,1,0.9,Control
313,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,-999,Control
313,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,0,40,Control
313,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,90,Control
313,Llama2,23,Age_22_24,Age_23_24,Male,PE,1a,1,90,Control
314,Llama2,28,Age_25_28,Age_25_29,Male,BM,2a,1,10,Control
314,Llama2,28,Age_25_28,Age_25_29,Male,BM,2a,1,0.1,Control
314,Llama2,28,Age_25_28,Age_25_29,Male,BM,2a,1,0.1,Control
